Id,SalePrice
1919,165755.9654466297
1920,189325.697140186
1921,393659.0731017829
1922,318118.9504559878
1923,218945.26167652837
1924,211643.78429067924
1925,222110.1859093595
1926,388314.6797639301
1927,136468.44904712134
1928,148780.74511760983
1929,124972.96541287214
1930,132249.6354000548
1931,137776.09508909742
1932,139657.97585344003
1933,179447.83202734264
1934,180282.55115663266
1935,163934.05836855544
1936,180647.90092809626
1937,173334.82191724284
1938,163632.42592870214
1939,249945.13188571122
1940,198859.97013319633
1941,181279.61307867902
1942,174993.16199966182
1943,201049.70405745172
1944,302471.4110679534
1945,327112.4127621107
1946,143965.14076403147
1947,287717.48530086665
1948,175605.93328872643
1949,238017.07534010944
1950,201057.8061667249
1951,256699.7865953011
1952,225670.1495759774
1953,155330.87504406506
1954,210751.91663190705
1955,141280.9200809576
1956,324729.9053248476
1957,174406.63072280752
1958,300385.1166621629
1959,144429.12600358544
1960,113130.50788483089
1961,121302.36464272831
1962,103955.74219197237
1963,110227.19708290084
1964,115180.383430957
1965,157168.7932701881
1966,161488.08903936503
1967,270280.24563180405
1968,368864.9117392922
1969,355175.5661495683
1970,425291.85713440477
1971,458799.79613316536
1972,369685.010108629
1973,262252.97565683257
1974,293149.41254273814
1975,440141.26132802415
1976,261931.5606216617
1977,327741.2079314759
1978,362819.29236752
1979,352608.0331784482
1980,193906.60258222642
1981,319676.2835131199
1982,213533.10483581317
1983,213533.10483581317
1984,183369.43950653612
1985,208870.26056181293
1986,219873.3470229295
1987,186120.82121204893
1988,174141.68122507125
1989,198255.860565872
1990,218705.49185706303
1991,205017.31313983985
1992,211260.1272819093
1993,175974.95651695022
1994,237563.4666051236
1995,196564.29945921706
1996,266706.040733328
1997,331852.28753814875
1998,333191.88049179007
1999,235013.86911168383
2000,331616.03774309804
2001,247795.9887447399
2002,230565.04836719218
2003,281316.419144135
2004,256912.50835067275
2005,231379.2469652175
2006,221144.24653412125
2007,267175.7055582197
2008,188223.98304408582
2009,185699.6744253917
2010,199049.64919336647
2011,149069.32471390587
2012,185590.2584144218
2013,177944.55085091895
2014,180538.8701721266
2015,195757.51940335886
2016,187078.050432302
2017,197689.23321623076
2018,120697.72748734943
2019,131625.50693237092
2020,110252.34048217538
2021,112021.41967596425
2022,173042.87877444128
2023,144161.38776667434
2024,223005.2416970047
2025,385446.6553537459
2026,184192.47429255664
2027,143220.1774984145
2028,171110.08628316387
2029,165389.2945530629
2030,266516.5376118966
2031,226741.4953983734
2032,243673.07515971322
2033,252593.01335034333
2034,162879.55271237294
2035,207764.82255406203
2036,205949.04087166247
2037,205474.36886215024
2038,301986.36181319505
2039,197329.76524861698
2040,269591.0360644974
2041,272008.9324906212
2042,208055.31300766915
2043,178879.95183254223
2044,194075.51737464534
2045,232766.66129291954
2046,159536.0138814382
2047,150290.30777377042
2048,135509.0206081104
2049,155759.88526304052
2050,189742.54742018552
2051,97002.4364513081
2052,134574.39821951956
2053,142105.25637048457
2054,93546.82582185017
2055,165856.0263881637
2056,133429.1972332262
2057,119173.48978451864
2058,214963.17169629355
2059,122545.81362090723
2060,169701.23615801352
2061,182861.70486961954
2062,129384.16900245336
2063,108977.04381007419
2064,145471.07862384108
2065,117846.8302824294
2066,169499.95726175598
2067,113849.88623394223
2068,159764.29196136305
2069,87666.16781463496
2070,122000.3997177982
2071,89981.17452405035
2072,144318.34748076412
2073,128466.49006260083
2074,192322.07390560934
2075,143488.00530729294
2076,127261.85110956432
2077,143117.7832927074
2078,121809.23411179215
2079,143228.67424280746
2080,135982.12339343407
2081,130266.24455817547
2082,144098.00369894167
2083,153626.44853817578
2084,120730.4727415474
2085,128812.42089170408
2086,134784.04699446587
2087,138274.3091004023
2088,102355.12243322919
2089,72895.9540222798
2090,137533.92755200714
2091,99719.33252224048
2092,136309.9833964947
2093,124585.54431334062
2094,114742.31396092611
2095,140555.4197704525
2096,85161.07599889468
2097,96693.86416334826
2098,156000.7373775812
2099,51725.767135399496
2100,83867.0484858149
2101,108032.68704020785
2102,150412.26752011868
2103,96468.26235685428
2104,140232.08792368087
2105,121709.46824673974
2106,66954.58263781139
2107,203272.19637409106
2108,123579.99866873433
2109,117207.2530913037
2110,120902.49370173257
2111,172019.40716701988
2112,137171.82528579887
2113,122755.44498741286
2114,123521.08162288542
2115,162819.86175698173
2116,113742.23627061266
2117,166002.98537071457
2118,115951.99465616027
2119,113648.3169005556
2120,112612.3268634423
2121,92884.27958546554
2122,108791.06456562663
2123,85771.88476567404
2124,185150.97737252305
2125,155464.09324558117
2126,133706.85328164877
2127,184464.15014073855
2128,147462.34758483982
2129,106145.77167147277
2130,152364.2990038241
2131,187916.1283981354
2132,120488.52440615962
2133,125392.25742852403
2134,122926.13623959215
2135,98844.55209599361
2136,66240.76241136222
2137,120324.1276366587
2138,132319.72255328594
2139,142549.72705849007
2140,133801.23396723505
2141,140061.44631462023
2142,125949.78624911298
2143,140760.72072566237
2144,105023.63803069618
2145,134891.7233696686
2146,163393.20084397102
2147,134815.26137232673
2148,137819.3360037712
2149,146112.01079743908
2150,214344.7843645558
2151,118366.77941511053
2152,157478.47940813281
2153,165327.281495172
2154,105920.60450900016
2155,145842.88809999934
2156,245153.49817982258
2157,228029.1329673865
2158,220119.50471975384
2159,210227.6469106023
2160,172696.60547037263
2161,274270.7345234574
2162,406325.00534321304
2163,330943.7255127115
2164,240702.8941641007
2165,181272.71211629183
2166,153267.2478387133
2167,206837.26034689855
2168,188223.72921528367
2169,198567.62624389055
2170,215158.13325166548
2171,144446.13357885584
2172,143698.41771029745
2173,159645.2825883486
2174,247740.52676202514
2175,311356.1673658726
2176,279139.44069418876
2177,254848.24235556062
2178,227051.79838256227
2179,136162.0584733954
2180,192947.51817823504
2181,208752.1976896183
2182,250566.3073885822
2183,203176.97454876208
2184,128502.0414966245
2185,113129.93350978986
2186,156566.56450098768
2187,151737.36050017038
2188,160660.97317446512
2189,211800.4414717238
2190,83998.50493246522
2191,83998.50493246522
2192,86858.03328605134
2193,101697.59441617402
2194,105119.20441274694
2195,103439.55936624481
2196,107342.48584703259
2197,117237.05313356343
2198,176450.68468341616
2199,162770.79023982826
2200,122153.94643553207
2201,120424.65430067116
2202,181224.5514759364
2203,121226.9020852248
2204,155640.7191513097
2205,107929.7756472663
2206,131856.87888463566
2207,211171.16693973946
2208,240346.08330734694
2209,192605.22943899076
2210,121333.40711244376
2211,118622.90646633561
2212,131524.01356191226
2213,110444.48002915405
2214,136580.4768422769
2215,101866.32843295616
2216,167687.54318069777
2217,65716.39872191566
2218,97607.50232026397
2219,88141.65075355044
2220,81580.06602341833
2221,252178.7547284752
2222,223601.25062161003
2223,283154.9638958552
2224,219213.85782947094
2225,124166.65466267167
2226,181975.51505500957
2227,205329.05820468313
2228,254362.48744883898
2229,236537.71327903608
2230,146688.33039212856
2231,211351.60067110666
2232,188084.54865191624
2233,166644.2832891745
2234,226073.427108789
2235,206289.1092307203
2236,270701.6879753221
2237,326473.43731164694
2238,181993.41226343872
2239,132995.387285028
2240,160076.89861448004
2241,141253.12363912718
2242,135290.460062689
2243,139146.17848428455
2244,105832.4080659839
2245,97633.990769217
2246,138249.93904562082
2247,122043.86443340589
2248,127712.79971722796
2249,123354.32317431577
2250,131227.4421601976
2251,98818.04832761086
2252,193964.91600226346
2253,145771.47575064108
2254,162372.66161942232
2255,183881.04314494456
2256,185003.5496144087
2257,213521.91752640554
2258,177345.19221744948
2259,176956.82292868567
2260,155102.37490891406
2261,188894.11272829972
2262,200829.69811767843
2263,305355.54519712756
2264,455718.28416731226
2265,157860.05281580574
2266,274641.48440498166
2267,350333.3241394975
2268,368155.9011117554
2269,164572.89587655288
2270,192986.76773242405
2271,227265.42844531825
2272,194877.15402999512
2273,165358.59006965012
2274,162544.57933867033
2275,179390.58110653373
2276,186530.7461438766
2277,192607.80472340225
2278,155500.32706531737
2279,117041.94388749833
2280,116492.43189643414
2281,174008.73878416725
2282,174844.404118952
2283,114204.91191663132
2284,123849.41500479399
2285,164464.94186709853
2286,127011.16914918038
2287,317464.8244630527
2288,280621.1659029361
2289,356791.44597585703
2290,453666.100254956
2291,300482.97624261834
2292,397165.91206277575
2293,456259.65169389197
2294,416640.1135269196
2295,452624.29636024823
2296,311004.9692953169
2297,271379.95946746226
2298,319639.918774089
2299,389856.9803412406
2300,310723.58013270836
2301,246563.99733539953
2302,244871.4218908373
2303,268590.3637502556
2304,277484.31910450576
2305,178308.3782331349
2306,178308.3782331349
2307,176387.7295930447
2308,243992.3874051543
2309,268425.15389962733
2310,212483.84280494624
2311,191911.98963219277
2312,180530.2783677886
2313,175745.67257752296
2314,181056.2420308554
2315,176380.32524487615
2316,177360.39892510118
2317,173525.92155226343
2318,177181.07467883526
2319,184137.35724579467
2320,199360.92255778852
2321,241125.180618948
2322,185194.89642068397
2323,166273.84441631896
2324,159636.74996205722
2325,221887.39654551807
2326,159910.83357026323
2327,215462.83142870507
2328,218719.83236356065
2329,183253.52941828629
2330,182523.42021173195
2331,355172.56271078857
2332,395667.1510797063
2333,311639.10659591446
2334,249669.96477963915
2335,260619.77661809462
2336,321561.8137042995
2337,215263.28851013398
2338,259689.19999098853
2339,240972.07371973427
2340,397504.43453085853
2341,220670.8934150608
2342,241002.203910447
2343,226513.06101907179
2344,230932.91278948897
2345,277107.2611421976
2346,219556.05791935528
2347,199848.08057473414
2348,236005.43335198352
2349,171853.43241211117
2350,257111.8067465281
2351,253243.95239043987
2352,268936.83996938466
2353,248293.16542124652
2354,141798.67106343067
2355,156103.87478701002
2356,153768.10135673432
2357,219843.24486555348
2358,185802.43696682854
2359,125347.86137357306
2360,118337.86497464427
2361,148236.3789262124
2362,255583.4723861833
2363,131442.81588990093
2364,156589.0671202614
2365,213968.94341121288
2366,195499.54777757204
2367,241176.45945534031
2368,193060.99345771418
2369,238685.4915214576
2370,164131.17949639927
2371,167301.68828409963
2372,199207.35407483426
2373,259278.43983321948
2374,316116.65574943414
2375,227743.9779515615
2376,291533.8926866309
2377,337798.2488552835
2378,144537.3087314629
2379,208115.22521160054
2380,143289.8534631836
2381,157695.89225365917
2382,212393.01381523558
2383,230908.37866099368
2384,242820.6761526165
2385,159200.96853612663
2386,132978.2602059509
2387,130019.87855702295
2388,99249.74471042352
2389,123871.15695604868
2390,130124.18289992996
2391,142062.7956007646
2392,125332.06975699832
2393,173121.3482165204
2394,135887.8664634587
2395,207465.97536573402
2396,146904.27078529441
2397,204873.45536501304
2398,119466.90129710294
2399,55894.997666266565
2400,59451.564064242535
2401,124074.9111275477
2402,132629.45827722191
2403,153514.7492503055
2404,138254.12907665677
2405,151554.44775324248
2406,134870.42554038757
2407,124832.90449303703
2408,149021.645003989
2409,129659.55731963036
2410,187258.19298008335
2411,113872.33800631044
2412,145914.20867562553
2413,133686.2799475204
2414,145023.1741939684
2415,147567.70951591094
2416,129923.58032796692
2417,141568.5570538753
2418,129450.12527956054
2419,131296.49912560693
2420,116968.08220690186
2421,148816.02581303546
2422,114441.14700648308
2423,108357.22736236121
2424,163029.92728142347
2425,176854.58108049742
2426,133784.16227019543
2427,124866.93382422322
2428,166161.73977886105
2429,123990.4758031434
2430,132121.77545517165
2431,99623.54213962605
2432,134703.80144457813
2433,138951.5578939275
2434,135714.91949618905
2435,143787.91404345972
2436,99473.77043225273
2437,112057.13005247747
2438,114524.22119073608
2439,120508.85026934285
2440,135482.500303155
2441,99105.48856453766
2442,101183.26955252115
2443,126961.52298077093
2444,120124.52125038032
2445,86288.52466300411
2446,144270.08836141782
2447,218619.1767883852
2448,145202.8605817734
2449,117446.69595983575
2450,159677.91730712104
2451,127688.57210784638
2452,195464.12811804787
2453,92517.05985713057
2454,113326.62744305389
2455,112146.21442266682
2456,138634.35949740227
2457,128259.14255160508
2458,118543.98794157083
2459,112539.7290396058
2460,134434.78196217492
2461,132737.4885658417
2462,135769.731604898
2463,116498.4593872646
2464,199254.24870653212
2465,141606.82935909944
2466,116948.59524304666
2467,143227.08182791126
2468,84489.53303796757
2469,82507.87778015783
2470,197484.84459326754
2471,225802.98112706505
2472,175125.1901796431
2473,123708.84230983786
2474,82574.70041007204
2475,231475.87118215306
2476,113970.66598470624
2477,115081.02407197648
2478,159571.1580123947
2479,96922.67954825709
2480,144518.52354131083
2481,112383.58081036125
2482,119459.90368622573
2483,114288.86480392235
2484,124034.85131277818
2485,127554.68275635244
2486,138565.18039420282
2487,147108.77260549465
2488,152875.88729372204
2489,144382.06828647738
2490,138402.4110094092
2491,103078.257319128
2492,181368.96202446576
2493,134722.62483120506
2494,156183.90048573856
2495,100408.82479652342
2496,234559.7527842017
2497,161434.7822873794
2498,114900.50753530949
2499,88910.2104922058
2500,132771.73328721523
2501,144679.16658984427
2502,143427.5237078743
2503,101904.0646689172
2504,197061.4912514186
2505,210633.26587554652
2506,279324.54673392326
2507,350026.34567827545
2508,279324.54673392326
2509,233491.24381959415
2510,247682.2016824815
2511,192202.7203648169
2512,212577.5892463335
2513,209618.6860977909
2514,222715.74040862825
2515,147178.38750584508
2516,162105.43108542496
2517,146662.1637852216
2518,140212.34721696936
2519,215673.69543633718
2520,203262.82228563412
2521,200603.05899880762
2522,211307.00256435812
2523,122007.0418215117
2524,125278.80042914527
2525,145537.70282411872
2526,139687.45762092096
2527,108249.63107380424
2528,126618.98454060809
2529,121519.71063806211
2530,118665.34054899527
2531,233614.97058228744
2532,224283.01239463303
2533,204362.5044566131
2534,242047.6355066404
2535,307377.23810045124
2536,222940.2647211041
2537,211466.35903654434
2538,190389.98619989667
2539,189128.24077703542
2540,178308.3594466906
2541,191538.9496992489
2542,164952.5817408429
2543,117411.59556061725
2544,133370.27403639993
2545,129389.48489011325
2546,158554.04624404482
2547,145463.31105020104
2548,148953.1500440582
2549,154972.72776470674
2550,882433.729155635
2551,138337.25228232352
2552,132734.02506892662
2553,76755.5842235473
2554,113805.42345263046
2555,105477.6684888097
2556,95401.79317768419
2557,107772.19592905336
2558,165240.34629570687
2559,127539.3265815962
2560,126998.2488948803
2561,128882.8496860089
2562,133738.43337456646
2563,144666.0552567163
2564,170199.54963859727
2565,108551.81338583528
2566,129878.79172835348
2567,121391.84914664394
2568,172619.222698864
2569,190304.2594305459
2570,121702.423207447
2571,191331.81631681396
2572,171840.43794709173
2573,221320.15637789952
2574,252796.7864194928
2575,146059.26896706232
2576,132202.8844046043
2577,137651.52844383556
2578,96312.24889300448
2579,64499.28735254702
2580,111768.69401355892
2581,134075.11049156307
2582,121390.34834412007
2583,245320.45723089704
2584,158540.2981867501
2585,172511.2400797319
2586,199176.9626345248
2587,203967.31097294693
2588,151339.01471282414
2589,144332.33909413317
2590,216497.8331219826
2591,206452.41774804037
2592,235074.59800754226
2593,247452.52058215256
2594,197587.11483971495
2595,207685.39117400252
2596,297454.5632009877
2597,196212.80519760808
2598,255223.86503006978
2599,347559.30902629474
2600,144949.1943135434
2601,140261.13010185614
2602,88410.93165231531
2603,93360.91024085872
2604,91552.33850551554
2605,84756.60608903274
2606,133727.21059554917
2607,169421.57846089744
2608,183658.96527984753
2609,163210.55411749156
2610,111283.23832395498
2611,135654.5308007601
2612,149118.34054766287
2613,127712.79971722796
2614,125833.83950742746
2615,150206.67152968637
2616,133588.15151944442
2617,195955.98584530535
2618,179521.6120836327
2619,244344.38609447077
2620,172768.81403093066
2621,178352.65179560223
2622,183215.0474246447
2623,263432.33375021134
2624,291097.83340930473
2625,328773.2538653361
2626,167061.36424573197
2627,189530.95544879528
2628,367514.41784950095
2629,477240.1694942161
2630,326180.13535260037
2631,424095.86788444535
2632,364430.70460621215
2633,280918.12923060916
2634,352355.53138794424
2635,151128.2113299721
2636,196760.0567441603
2637,160237.19923300968
2638,243615.7450970873
2639,177355.55082388746
2640,154146.62252057486
2641,102812.97651608053
2642,188202.20401423713
2643,116184.94547604444
2644,136571.37620322275
2645,119378.68280992245
2646,103534.39964639761
2647,108810.47076762457
2648,140404.8384483656
2649,147213.91028240035
2650,163787.03836426573
2651,150199.67513378168
2652,400593.01958724717
2653,269889.6350837591
2654,258338.29781461987
2655,351752.68826442864
2656,308144.1400564817
2657,326099.58556761715
2658,281656.56802988093
2659,289395.3219201128
2660,327531.3274511537
2661,324174.75282816886
2662,313068.1871082677
2663,276632.6631164111
2664,267260.3723987164
2665,308241.0326638373
2666,280093.44755976804
2667,169522.6629255259
2668,190585.08610582553
2669,177904.23809513423
2670,280063.112584504
2671,190585.08610582553
2672,188935.44694526301
2673,202654.36803710982
2674,202175.83458756056
2675,175408.54117585355
2676,196558.34546082298
2677,192875.53082655763
2678,254801.57601283002
2679,271114.80642390315
2680,284340.39231473923
2681,392367.76553745783
2682,322242.2126454315
2683,508086.28980271384
2684,307618.5494764376
2685,312945.2188057976
2686,273058.7461701695
2687,282240.0827805835
2688,240111.29807352208
2689,213391.77582985695
2690,419287.4517372297
2691,191261.24594703317
2692,142704.91874483906
2693,202637.2496824239
2694,142908.12509105753
2695,202980.9279784116
2696,196437.7930918892
2697,198360.65535889458
2698,179613.6004490068
2699,170091.24142170922
2700,160962.40612653608
2701,153637.50919791864
2702,119219.99629575302
2703,142793.93787857465
2704,139195.11949740828
2705,119255.40595270094
2706,120616.29169956491
2707,125911.59007107613
2708,128315.61912494387
2709,111092.45220725538
2710,122648.84942934451
2711,262235.70204066887
2712,339108.51048799773
2713,178101.89714682242
2714,156040.5558166297
2715,165214.59759350392
2716,143342.75659243128
2717,184583.74575594
2718,247985.43269466536
2719,144276.61300702117
2720,186560.43707934138
2721,132211.76716029493
2722,158768.81353015173
2723,147173.4965990369
2724,119152.96065632413
2725,124754.5031236776
2726,152284.08408643
2727,176298.584012672
2728,166658.2199683572
2729,148616.82301625135
2730,150595.29005042827
2731,120086.70135415992
2732,124746.72779628052
2733,160634.3148224882
2734,165091.30767554636
